gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,paperless_billing,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service_x,phone_service_x,multiple_lines,avg_monthly_gb_download,unlimited_data,referred_a_friend,number_of_referrals,cltv,churn_value,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,contract_One Year,contract_Two Year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic
0,78,0,1,1,0,0,1,1,100.8,17.35,100.8,0.0,0,17.35,118.15,1,1,1,1,23,1,1,4,3128,1,0,0,1,0,1,1,0,False,False,False,True,False,False,False,False,False,False,True
1,27,1,0,1,1,1,1,0,19.5,39.53,798.2,0.0,0,1620.73,2418.93,41,0,1,0,0,0,1,8,2446,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False
1,30,0,0,1,1,2,1,1,70.3,44.57,1706.45,0.0,0,1069.68,2776.13,24,1,1,0,26,1,1,6,3359,0,1,1,0,1,0,1,1,False,False,True,False,False,False,False,False,False,False,False
1,49,0,0,1,0,0,1,1,94.2,18.79,167.5,0.0,0,37.58,205.08,2,1,1,0,19,1,1,4,3715,1,0,0,0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,27,1,0,1,1,1,1,0,20.85,39.89,62.9,0.0,0,159.56,222.46,4,0,1,0,0,0,1,1,3172,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,79,0,1,1,0,0,1,1,94.8,46.44,1563.9,0.0,0,789.48,2353.38,17,1,1,1,13,1,1,7,4831,0,0,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,True
1,36,0,0,1,1,1,1,0,25.75,26.83,1686.15,0.0,0,1824.44,3510.59,68,0,1,1,0,0,1,10,5434,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
1,32,0,0,0,0,0,0,1,88.45,49.14,370.65,0.0,0,196.56,567.21,4,1,1,0,15,1,0,0,2456,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,19,1,0,0,0,0,0,0,59.1,34.01,772.85,0.0,0,476.14,1248.99,14,1,1,0,69,1,0,0,5718,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,True,False,False,False
1,47,0,0,1,0,0,1,1,102.4,17.75,6444.05,0.0,0,1118.25,7562.3,63,1,1,1,15,1,1,1,5096,0,0,1,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,34,0,0,1,0,0,1,0,34.0,0.0,1505.35,49.22,0,0.0,1456.13,43,1,0,0,21,1,1,9,5409,0,1,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False
1,57,0,0,1,0,0,1,1,84.0,6.22,5714.25,0.0,0,410.52,6124.77,66,1,1,1,26,1,0,0,5825,0,1,0,1,1,1,1,1,False,True,False,False,True,False,False,False,False,True,False
0,78,0,1,0,0,0,0,0,101.35,43.98,780.5,0.0,0,351.84,1132.34,8,1,1,1,27,1,0,0,5546,1,0,0,1,0,1,1,0,False,False,False,True,False,False,False,False,False,False,True
1,21,1,0,0,0,0,0,0,19.0,8.38,73.45,0.0,0,33.52,106.97,4,0,1,0,0,0,0,0,4345,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,79,0,1,0,0,0,0,1,74.85,45.41,156.4,0.0,0,90.82,247.22,2,1,1,1,18,1,0,0,5378,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True
1,21,1,0,0,0,0,0,0,19.75,29.33,19.75,0.0,0,29.33,49.08,1,0,1,0,0,0,0,0,4851,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,51,0,0,1,0,0,1,1,48.75,0.0,442.2,0.0,10,0.0,452.2,9,1,0,0,10,0,1,1,4359,1,0,0,1,0,1,1,1,False,False,False,True,False,False,False,False,False,True,False
0,68,0,1,1,0,0,1,0,99.75,25.27,1836.25,0.0,0,454.86,2291.11,18,1,1,1,15,1,1,1,5857,1,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,True
1,53,0,0,0,0,0,0,0,87.65,6.2,2766.4,47.87,150,198.4,3066.93,32,1,1,1,25,0,0,0,2426,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True
1,48,0,0,0,1,2,0,0,19.55,14.37,819.95,0.0,0,632.28,1452.23,44,0,1,0,0,0,0,0,5860,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False
1,20,1,0,0,1,3,0,1,25.3,0.0,25.3,0.0,10,0.0,35.3,1,1,0,0,51,0,0,0,5421,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False
0,28,1,0,0,0,0,0,0,20.9,10.21,20.9,0.0,0,10.21,31.11,1,0,1,0,0,0,0,0,3901,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,25,1,0,0,0,0,0,0,20.45,5.98,527.35,0.0,0,143.52,670.87,24,0,1,0,0,0,0,0,4690,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False
1,20,1,0,1,0,0,1,1,44.45,0.0,2188.45,0.0,0,0.0,2188.45,50,1,0,0,73,1,1,3,5363,0,1,0,0,1,1,0,0,True,False,False,False,False,True,False,False,False,True,False
0,19,1,0,0,0,0,0,1,111.5,43.79,5703.25,0.0,0,2233.29,7936.54,51,1,1,1,82,1,0,0,4363,0,0,1,1,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True
0,53,0,0,0,0,0,0,1,69.85,34.76,199.85,0.0,0,104.28,304.13,3,1,1,0,21,1,0,0,4764,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
0,63,0,0,0,1,3,0,0,54.5,33.21,54.5,0.0,0,33.21,87.71,1,1,1,0,75,1,0,0,4359,0,1,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,True,False
1,52,0,0,1,0,0,1,0,77.4,47.55,4155.95,0.0,0,2520.15,6676.1,53,1,1,1,13,1,1,1,5313,0,1,0,1,1,1,0,0,True,False,False,False,False,True,False,False,False,True,False
0,78,0,1,0,0,0,0,1,85.2,16.83,3969.35,0.0,0,791.01,4760.36,47,1,1,1,12,1,0,0,4661,1,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
1,63,0,0,1,0,0,1,1,85.6,30.1,813.85,0.0,0,301.0,1114.85,10,1,1,1,29,1,1,1,5146,1,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False
0,47,0,0,1,1,2,1,0,50.45,9.73,50.45,0.0,0,9.73,60.18,1,1,1,0,29,1,1,1,2426,1,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False
0,74,0,1,0,0,0,0,1,103.75,28.54,4188.4,0.0,0,1141.6,5330.0,40,1,1,1,24,1,0,0,3568,0,0,0,1,1,1,1,0,True,False,True,False,False,False,False,False,False,False,True
0,60,0,0,0,0,0,0,0,89.2,14.52,5500.6,0.0,0,885.72,6386.32,61,1,1,1,27,1,0,0,5536,0,0,0,1,0,0,1,1,False,False,False,False,True,True,False,False,False,False,True
0,43,0,0,0,0,0,0,0,45.15,42.34,45.15,0.0,0,42.34,87.49,1,1,1,0,10,1,0,0,4131,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
0,52,0,0,0,0,0,0,0,54.35,45.2,2460.15,0.0,0,2079.2,4539.35,46,1,1,0,17,1,0,0,2793,1,0,0,1,1,0,0,0,False,True,True,False,False,False,False,False,False,True,False
1,30,0,0,0,0,0,0,1,69.65,28.7,69.65,0.0,0,28.7,98.35,1,1,1,0,69,1,0,0,5258,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
1,42,0,0,1,1,3,1,1,112.25,11.66,8041.65,0.0,0,839.52,8881.17,72,1,1,1,28,1,1,2,4099,0,0,1,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,True
1,43,0,0,1,1,2,1,1,20.45,16.67,250.8,0.0,0,183.37,434.17,11,0,1,0,0,0,1,3,2606,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False
0,25,1,0,1,1,3,1,0,20.1,4.57,486.05,0.0,0,114.25,600.3,25,0,1,0,0,0,1,1,5306,0,0,0,0,0,0,0,0,False,True,False,False,True,False,True,False,False,False,False
1,75,0,1,0,0,0,0,0,93.9,1.92,1743.9,0.0,0,34.56,1778.46,18,1,1,1,25,1,0,0,3728,0,0,0,1,1,1,0,0,False,True,False,False,False,False,False,True,False,False,True
1,45,0,0,1,1,2,1,0,20.45,1.87,1297.35,0.0,0,115.94,1413.29,62,0,1,0,0,0,1,2,5746,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
0,48,0,0,0,0,0,0,0,45.05,33.6,2462.6,0.0,0,1848.0,4310.6,55,1,1,0,5,1,0,0,4055,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
0,60,0,0,0,0,0,0,1,90.0,12.19,1993.8,0.0,0,268.18,2261.98,22,1,1,1,23,1,0,0,4739,1,0,0,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,True
0,64,0,0,1,0,0,1,1,94.45,34.61,5073.1,0.0,0,1903.55,6976.65,55,1,1,1,16,1,1,1,5577,0,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,True
1,31,0,0,0,0,0,0,0,100.2,12.36,2688.45,42.64,0,346.08,2991.89,28,1,1,1,13,1,0,0,5137,0,0,1,0,0,1,1,1,True,False,False,True,False,False,True,False,False,False,True
1,67,0,1,0,0,0,0,1,41.15,0.0,132.2,0.0,0,0.0,132.2,3,1,0,0,28,1,0,0,2314,1,0,0,1,0,0,1,1,False,False,False,True,False,False,False,False,True,True,False
1,21,1,0,0,0,0,0,1,43.7,0.0,2618.3,0.0,0,0.0,2618.3,62,1,0,0,51,1,0,0,5254,0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,20,1,0,0,0,0,0,1,90.55,7.15,90.55,0.0,0,7.15,97.7,1,1,1,0,48,1,0,0,3898,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True
1,23,1,0,0,0,0,0,0,20.0,1.61,268.45,0.0,0,20.93,289.38,13,0,1,0,0,0,0,0,3037,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False
0,40,0,0,0,0,0,0,1,89.05,6.0,1886.25,0.0,0,132.0,2018.25,22,1,1,0,8,1,0,0,5479,0,1,0,0,1,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,76,0,1,0,0,0,0,1,80.5,46.13,2088.45,0.0,0,1107.12,3195.57,24,1,1,1,23,1,0,0,4422,0,0,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True
0,66,0,1,0,0,0,0,1,113.2,27.95,4689.5,0.0,0,1145.95,5835.45,41,1,1,1,23,1,0,0,3380,1,1,1,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,38,0,0,0,0,0,0,0,19.9,25.62,323.15,0.0,0,435.54,758.69,17,0,1,0,0,0,0,0,2093,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False
0,46,0,0,0,0,0,0,1,50.95,0.0,229.4,0.0,0,0.0,229.4,5,1,0,0,26,1,0,0,3573,0,0,1,0,0,1,1,1,False,False,True,False,False,False,False,False,True,False,False
1,37,0,0,1,0,0,1,0,53.3,43.27,2296.25,0.0,90,1947.15,4333.4,45,1,1,0,4,0,1,10,2929,0,1,0,1,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False
0,46,0,0,1,0,0,1,0,78.85,25.09,876.75,0.0,0,301.08,1177.83,12,1,1,1,17,1,1,3,2495,0,1,0,1,0,1,1,1,True,False,False,True,False,False,False,False,False,False,False
1,40,0,0,0,0,0,0,1,19.65,13.85,19.65,0.0,0,13.85,33.5,1,0,1,0,0,0,0,0,3075,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False
0,32,0,0,1,1,3,1,1,19.25,23.68,1103.25,0.0,0,1420.8,2524.05,60,0,1,0,0,0,1,2,6134,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,30,0,0,0,0,0,0,0,90.55,15.44,90.55,0.0,60,15.44,165.99,1,1,1,0,51,0,0,0,2627,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True
0,34,0,0,0,0,0,0,1,98.1,5.63,396.3,0.0,0,22.52,418.82,4,1,1,0,18,1,0,0,2895,1,0,0,1,1,1,1,1,False,False,False,False,False,False,False,False,True,False,True
0,60,0,0,1,1,2,1,0,70.2,23.0,1046.5,0.0,0,322.0,1368.5,14,1,1,0,17,1,0,0,5819,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,True
0,61,0,0,0,0,0,0,1,19.85,29.87,996.95,0.0,0,1523.37,2520.32,51,0,1,0,0,0,0,0,5089,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False
0,43,0,0,0,0,0,0,1,19.4,23.97,19.4,0.0,0,23.97,43.37,1,0,1,0,0,0,0,0,2742,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,19,1,0,1,1,2,1,0,84.4,27.24,1936.85,0.0,0,626.52,2563.37,23,1,1,0,82,1,1,5,2177,0,1,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,True
0,37,0,0,0,0,0,0,0,86.6,8.29,6350.5,0.0,0,596.88,6947.38,72,1,1,1,13,1,0,0,4530,0,0,1,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False
0,35,0,0,0,0,0,0,0,19.15,22.37,19.15,0.0,0,22.37,41.52,1,0,1,0,0,0,0,0,2577,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,45,0,0,1,0,0,1,0,20.7,22.89,587.1,0.0,0,686.7,1273.8,30,0,1,0,0,0,1,2,2492,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False
1,32,0,0,1,1,1,1,1,59.75,49.4,4069.9,0.0,0,3408.6,7478.5,69,1,1,0,12,1,1,4,4665,0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,35,0,0,0,0,0,0,0,20.2,24.48,20.2,0.0,0,24.48,44.68,1,0,1,0,0,0,0,0,5526,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False
0,54,0,0,0,0,0,0,0,19.55,37.97,99.6,0.0,0,189.85,289.45,5,0,1,0,0,0,0,0,2575,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False
1,47,0,0,0,0,0,0,0,49.75,41.79,49.75,0.0,0,41.79,91.54,1,1,1,0,14,1,0,0,2908,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
1,42,0,0,0,0,0,0,1,82.0,41.18,184.65,0.0,0,82.36,267.01,2,1,1,1,14,1,0,0,3051,1,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,29,1,0,0,0,0,0,0,100.75,44.43,1313.25,0.0,120,577.59,2010.84,13,1,1,1,41,0,0,0,5985,0,0,0,0,1,1,1,1,False,False,False,True,False,False,False,True,False,False,True
1,57,0,0,1,0,0,1,1,108.6,5.76,7690.9,0.0,20,408.96,8119.86,71,1,1,1,11,0,1,1,4982,1,0,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
1,38,0,0,0,0,0,0,1,59.25,48.2,436.6,0.0,0,385.6,822.2,8,1,1,1,22,1,0,0,3003,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,True,True,False
1,19,1,0,0,0,0,0,0,64.3,31.84,445.95,0.0,0,222.88,668.83,7,1,1,0,58,1,0,0,4010,0,0,0,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False
1,43,0,0,1,1,2,1,0,19.6,15.76,411.15,0.0,0,394.0,805.15,25,0,1,0,0,0,1,1,2888,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False
1,38,0,0,0,1,2,0,0,20.5,16.94,696.8,0.0,0,542.08,1238.88,32,0,1,0,0,0,0,0,3114,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
0,46,0,0,0,0,0,0,0,90.15,22.36,987.95,0.0,0,245.96,1233.91,11,1,1,1,3,1,0,0,5250,1,0,0,0,1,1,0,0,False,False,False,True,False,False,False,True,False,False,False
0,45,0,0,1,0,0,1,1,70.35,7.7,120.25,0.0,20,15.4,155.65,2,1,1,0,22,0,1,1,4917,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
1,58,0,0,1,1,3,1,0,40.55,0.0,590.35,0.0,0,0.0,590.35,13,1,0,0,57,1,0,0,2898,0,1,1,0,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False
1,73,0,1,1,0,0,1,1,93.05,1.34,6735.05,0.0,0,96.48,6831.53,72,1,1,1,30,1,1,10,4988,0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,37,0,0,0,0,0,0,1,40.3,0.0,1630.4,0.0,0,0.0,1630.4,39,1,0,0,19,1,0,0,3424,0,1,1,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,48,0,0,1,1,3,1,1,69.8,38.5,377.85,0.0,0,231.0,608.85,6,1,1,0,20,1,1,9,2651,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
0,63,0,0,0,0,0,0,0,20.1,33.71,589.25,0.0,0,1045.01,1634.26,31,0,1,0,0,0,0,0,3086,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False
0,19,1,0,1,1,2,1,0,19.5,9.51,1222.65,0.0,0,561.09,1783.74,59,0,1,0,0,0,1,1,4579,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,25,1,0,0,0,0,0,1,90.8,1.49,455.5,0.0,0,7.45,462.95,5,1,1,1,51,1,0,0,5090,1,0,1,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,True
1,42,0,0,1,0,0,1,0,80.85,11.83,2204.35,0.0,0,319.41,2523.76,27,1,1,1,14,1,1,3,4732,0,1,0,0,1,1,1,1,True,False,False,False,True,False,True,False,False,True,False
0,48,0,0,1,1,3,1,0,19.5,17.2,159.35,0.0,0,137.6,296.95,8,0,1,0,0,0,1,6,5206,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
1,40,0,0,0,0,0,0,0,45.05,0.0,1790.6,0.0,0,0.0,1790.6,39,1,0,0,13,1,0,0,4003,0,1,0,0,1,1,0,0,True,False,False,False,False,False,True,False,False,True,False
0,24,1,0,0,0,0,0,0,50.7,16.25,214.55,39.92,0,65.0,239.63,4,1,1,1,51,1,0,0,4288,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
0,23,1,0,1,1,2,1,0,34.2,0.0,1782.0,9.39,0,0.0,1772.61,51,1,0,0,27,1,1,7,6404,0,1,0,0,1,0,0,1,False,True,False,False,False,True,False,False,False,False,False
1,24,1,0,1,0,0,1,1,74.65,48.64,301.4,0.0,0,194.56,495.96,4,1,1,1,30,1,1,8,4013,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,19,1,0,1,0,0,1,1,23.6,14.1,89.05,0.0,0,42.3,131.35,3,0,1,1,0,0,1,9,5587,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,48,0,0,0,0,0,0,1,83.25,31.23,4949.1,0.0,0,1842.57,6791.67,59,1,1,1,16,1,0,0,4094,0,0,1,1,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True
1,35,0,0,0,0,0,0,0,65.6,38.43,2313.8,0.0,0,1421.91,3735.71,37,1,1,0,30,1,0,0,3183,0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False
0,67,0,1,0,0,0,0,1,64.95,7.82,493.65,0.0,0,54.74,548.39,7,1,1,0,7,1,0,0,4615,0,0,1,1,0,1,0,0,False,True,False,True,False,False,False,False,False,False,False
0,43,0,0,0,0,0,0,0,50.95,0.0,307.6,0.0,0,0.0,307.6,6,1,0,0,23,1,0,0,3474,0,1,1,0,1,0,1,1,False,False,True,False,False,False,False,False,True,False,False
0,41,0,0,0,0,0,0,0,20.25,39.59,129.15,0.0,0,277.13,406.28,7,0,1,0,0,0,0,0,4208,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
1,52,0,0,0,0,0,0,1,75.85,7.32,724.65,0.0,0,65.88,790.53,9,1,1,1,11,1,0,0,5212,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
0,33,0,0,0,0,0,0,0,23.9,6.36,97.5,0.0,0,25.44,122.94,4,0,1,1,0,0,0,0,5685,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False
1,43,0,0,1,1,1,1,1,80.0,5.52,3769.7,0.0,0,253.92,4023.62,46,1,1,1,16,1,1,1,3315,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,36,0,0,0,0,0,0,0,45.75,24.24,45.75,0.0,0,24.24,69.99,1,1,1,0,28,1,0,0,3531,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
0,80,0,1,0,0,0,0,1,70.2,29.12,4481.0,0.0,0,1863.68,6344.68,64,1,1,0,24,1,0,0,6080,1,1,1,0,1,1,0,0,False,True,True,False,False,True,False,False,False,True,False
1,53,0,0,1,0,0,1,0,114.45,6.29,8375.05,0.0,0,452.88,8827.93,72,1,1,1,8,1,1,5,6274,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
0,67,0,1,0,0,0,0,0,64.45,12.72,1867.6,0.0,0,356.16,2223.76,28,1,1,1,23,1,0,0,3820,0,0,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False
0,24,1,0,1,0,0,1,1,79.75,6.78,769.1,0.0,0,61.02,830.12,9,1,1,0,59,1,1,3,4654,0,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,40,0,0,0,0,0,0,1,24.4,0.0,24.4,0.0,0,0.0,24.4,1,1,0,0,6,1,0,0,3145,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
1,62,0,0,0,0,0,0,0,18.8,17.17,279.2,0.0,0,326.23,605.43,19,0,1,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False
1,75,0,1,1,0,0,1,1,95.5,1.23,6707.15,0.0,0,87.33,6794.48,71,1,1,0,9,1,1,2,6412,0,0,1,1,1,0,1,0,False,True,True,False,False,False,False,False,False,False,True
1,35,0,0,0,0,0,0,1,47.8,13.73,92.45,0.0,0,27.46,119.91,2,1,1,0,11,1,0,0,4134,1,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
1,49,0,0,0,0,0,0,0,100.2,22.56,198.5,0.0,10,45.12,253.62,2,1,1,0,15,0,0,0,4855,0,1,1,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True
1,31,0,0,1,0,0,1,1,70.3,26.71,208.85,0.0,0,80.13,288.98,3,1,1,0,11,1,1,1,3038,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,63,0,0,0,0,0,0,0,55.2,47.72,1058.1,0.0,0,858.96,1917.06,18,1,1,0,28,1,0,0,2110,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,True,False,True,False
1,61,0,0,1,0,0,1,1,35.15,0.0,99.75,0.0,0,0.0,99.75,3,1,0,0,13,1,1,1,2987,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,True,False,False
0,31,0,0,1,1,2,1,1,30.25,0.0,63.75,0.0,0,0.0,63.75,2,1,0,0,20,1,1,6,4387,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False
1,26,1,0,0,0,0,0,1,100.65,28.42,2415.95,5.01,0,625.24,3036.18,22,1,1,1,73,1,0,0,4094,0,0,1,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,True
0,62,0,0,1,0,0,1,0,89.45,26.51,853.1,0.0,0,238.59,1091.69,9,1,1,0,18,1,1,3,4971,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True
0,57,0,0,0,0,0,0,1,70.15,33.75,123.8,0.0,0,67.5,191.3,2,1,1,0,10,1,0,0,4840,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,70,0,1,1,0,0,1,0,81.5,9.5,1329.2,0.0,0,161.5,1490.7,17,1,1,0,16,1,1,1,3443,1,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True
1,45,0,0,0,0,0,0,1,55.0,0.0,1165.55,0.0,0,0.0,1165.55,20,1,0,0,20,1,0,0,4481,0,1,1,1,1,1,0,0,False,False,True,False,False,False,False,False,False,True,False
1,33,0,0,1,1,2,1,0,45.25,35.09,155.35,0.0,0,140.36,295.71,4,1,1,0,30,1,1,8,2776,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False
1,30,0,0,1,0,0,1,0,90.55,28.58,6404.0,0.0,0,2029.18,8433.18,71,1,1,1,30,1,1,2,5007,0,1,1,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False
1,53,0,0,1,0,0,1,1,84.8,21.39,3626.35,43.96,0,941.16,4523.55,44,1,1,1,10,1,1,2,2770,0,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True
0,51,0,0,1,0,0,1,0,94.9,2.97,273.2,0.0,0,8.91,282.11,3,1,1,1,7,1,1,5,2330,0,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,56,0,0,1,1,3,1,0,66.75,22.62,4760.3,0.0,0,1628.64,6388.94,72,1,1,1,27,1,1,8,6063,0,1,1,0,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,27,1,0,1,0,0,1,0,91.3,29.66,4965.0,0.0,0,1601.64,6566.64,54,1,1,1,76,1,1,5,5907,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,False
0,25,1,0,1,0,0,1,0,74.8,43.29,1438.05,0.0,0,779.22,2217.27,18,1,1,0,41,1,1,1,4809,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,True
1,65,0,1,0,0,0,0,1,93.6,25.04,2404.1,0.0,0,651.04,3055.14,26,1,1,1,9,1,0,0,4030,0,0,0,0,0,1,1,1,False,True,False,True,False,False,True,False,False,False,True
0,21,1,0,1,0,0,1,1,91.15,42.18,4862.5,0.0,150,2235.54,7248.04,53,1,1,1,53,0,1,2,6439,0,0,0,0,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True
0,21,1,0,0,0,0,0,0,57.55,48.3,161.45,0.0,0,144.9,306.35,3,1,1,0,42,1,0,0,4099,0,0,0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False
1,33,0,0,0,0,0,0,0,20.6,13.36,541.5,0.0,0,334.0,875.5,25,0,1,0,0,0,0,0,2305,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
0,23,1,0,1,0,0,1,0,89.8,44.92,6510.45,0.0,0,3234.24,9744.69,72,1,1,1,69,1,1,3,5762,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False
